"PUBLICATION","SCENARIO","CATEGORY","PRODUCT","FLOW","UNIT","REGION","YEAR","VALUE"
"World Energy Outlook 2025","Current Policies Scenario","Energy","Total liquids","Transport","EJ","World",2040,126.785
"World Energy Outlook 2025","Current Policies Scenario","Energy","Total liquids","Transport","EJ","World",2050,138.736
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total liquids","Transport","EJ","World",2035,117.968
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total liquids","Transport","EJ","World",2040,115.063
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total liquids","Transport","EJ","World",2050,114.592
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total liquids","Transport","EJ","World",2035,82.323
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total liquids","Transport","EJ","World",2040,58.79
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total liquids","Transport","EJ","World",2050,31.141
"World Energy Outlook 2025","Historical","Energy","Modern bioenergy: liquid","Transport","EJ","World",2010,2.354
"World Energy Outlook 2025","Historical","Energy","Modern bioenergy: liquid","Transport","EJ","World",2023,4.657
"World Energy Outlook 2025","Historical","Energy","Modern bioenergy: liquid","Transport","EJ","World",2024,4.869
"World Energy Outlook 2025","Current Policies Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2035,6.881
"World Energy Outlook 2025","Current Policies Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2040,8.127
"World Energy Outlook 2025","Current Policies Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2050,11.072
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2035,6.769
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2040,7.423
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2050,8.867
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2035,9.605
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2040,9.823
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2050,8.895
"World Energy Outlook 2025","Historical","Energy","Oil","Transport","EJ","World",2010,94.703
"World Energy Outlook 2025","Historical","Energy","Oil","Transport","EJ","World",2023,111.097
"World Energy Outlook 2025","Historical","Energy","Oil","Transport","EJ","World",2024,112.159
"World Energy Outlook 2025","Current Policies Scenario","Energy","Oil","Transport","EJ","World",2035,116.558
"World Energy Outlook 2025","Current Policies Scenario","Energy","Oil","Transport","EJ","World",2040,118.282
"World Energy Outlook 2025","Current Policies Scenario","Energy","Oil","Transport","EJ","World",2050,126.575
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Oil","Transport","EJ","World",2035,111.014
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Oil","Transport","EJ","World",2040,107.277
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Oil","Transport","EJ","World",2050,104.708
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Oil","Transport","EJ","World",2035,70.003
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Oil","Transport","EJ","World",2040,43.592
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Oil","Transport","EJ","World",2050,12.133
"World Energy Outlook 2025","Historical","Energy","Total gases","Transport","EJ","World",2010,3.75
"World Energy Outlook 2025","Historical","Energy","Total gases","Transport","EJ","World",2023,5.192
"World Energy Outlook 2025","Historical","Energy","Total gases","Transport","EJ","World",2024,5.45
"World Energy Outlook 2025","Current Policies Scenario","Energy","Total gases","Transport","EJ","World",2035,9.216
"World Energy Outlook 2025","Current Policies Scenario","Energy","Total gases","Transport","EJ","World",2040,10.379
"World Energy Outlook 2025","Current Policies Scenario","Energy","Total gases","Transport","EJ","World",2050,11.922
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total gases","Transport","EJ","World",2035,9.267
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total gases","Transport","EJ","World",2040,10.283
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total gases","Transport","EJ","World",2050,11.531
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total gases","Transport","EJ","World",2035,6.349
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total gases","Transport","EJ","World",2040,5.835
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total gases","Transport","EJ","World",2050,7.602
"World Energy Outlook 2025","Historical","Energy","Biomethane","Transport","EJ","World",2010,0.008
"World Energy Outlook 2025","Historical","Energy","Biomethane","Transport","EJ","World",2023,0.089
"World Energy Outlook 2025","Historical","Energy","Biomethane","Transport","EJ","World",2024,0.1
"World Energy Outlook 2025","Current Policies Scenario","Energy","Biomethane","Transport","EJ","World",2035,0.251
"World Energy Outlook 2025","Current Policies Scenario","Energy","Biomethane","Transport","EJ","World",2040,0.426
"World Energy Outlook 2025","Current Policies Scenario","Energy","Biomethane","Transport","EJ","World",2050,1.009
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Biomethane","Transport","EJ","World",2035,0.359
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Biomethane","Transport","EJ","World",2040,0.675
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Biomethane","Transport","EJ","World",2050,1.576
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Biomethane","Transport","EJ","World",2035,0.803
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Biomethane","Transport","EJ","World",2040,0.832
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Biomethane","Transport","EJ","World",2050,0.506
"World Energy Outlook 2025","Historical","Energy","Hydrogen","Transport","EJ","World",2010,0
"World Energy Outlook 2025","Historical","Energy","Hydrogen","Transport","EJ","World",2023,0.009
"World Energy Outlook 2025","Historical","Energy","Hydrogen","Transport","EJ","World",2024,0.012
"World Energy Outlook 2025","Current Policies Scenario","Energy","Hydrogen","Transport","EJ","World",2035,0.22
"World Energy Outlook 2025","Current Policies Scenario","Energy","Hydrogen","Transport","EJ","World",2040,0.446
"World Energy Outlook 2025","Current Policies Scenario","Energy","Hydrogen","Transport","EJ","World",2050,0.959
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Hydrogen","Transport","EJ","World",2035,0.291
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Hydrogen","Transport","EJ","World",2040,0.588
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Hydrogen","Transport","EJ","World",2050,1.308
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Transport","EJ","World",2035,1.475
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Transport","EJ","World",2040,2.703
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Transport","EJ","World",2050,6.73
"World Energy Outlook 2025","Historical","Energy","Natural gas","Transport","EJ","World",2010,3.742
"World Energy Outlook 2025","Historical","Energy","Natural gas","Transport","EJ","World",2023,5.107
"World Energy Outlook 2025","Historical","Energy","Natural gas","Transport","EJ","World",2024,5.342
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas","Transport","EJ","World",2035,8.746
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas","Transport","EJ","World",2040,9.507
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas","Transport","EJ","World",2050,9.954
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas","Transport","EJ","World",2035,8.617
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas","Transport","EJ","World",2040,9.02
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas","Transport","EJ","World",2050,8.648
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas","Transport","EJ","World",2035,4.068
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas","Transport","EJ","World",2040,2.295
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas","Transport","EJ","World",2050,0.366
"World Energy Outlook 2025","Historical","Energy","Total","Road","EJ","World",2010,75.818
"World Energy Outlook 2025","Historical","Energy","Total","Road","EJ","World",2023,92.76
"World Energy Outlook 2025","Historical","Energy","Total","Road","EJ","World",2024,93.275
"World Energy Outlook 2025","Current Policies Scenario","Energy","Total","Road","EJ","World",2035,100.911
"World Energy Outlook 2025","Current Policies Scenario","Energy","Total","Road","EJ","World",2040,104.64
"World Energy Outlook 2025","Current Policies Scenario","Energy","Total","Road","EJ","World",2050,115.005
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total","Road","EJ","World",2035,97.262
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total","Road","EJ","World",2040,97.179
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total","Road","EJ","World",2050,99.767
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total","Road","EJ","World",2035,70.962
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total","Road","EJ","World",2040,57.181
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total","Road","EJ","World",2050,47.257
"World Energy Outlook 2025","Historical","Energy","Total","Road passenger light duty vehicles","EJ","World",2010,38.863
"World Energy Outlook 2025","Historical","Energy","Total","Road passenger light duty vehicles","EJ","World",2023,47.805
"World Energy Outlook 2025","Historical","Energy","Total","Road passenger light duty vehicles","EJ","World",2024,48.177
"World Energy Outlook 2025","Current Policies Scenario","Energy","Total","Road passenger light duty vehicles","EJ","World",2035,48.242
"World Energy Outlook 2025","Current Policies Scenario","Energy","Total","Road passenger light duty vehicles","EJ","World",2040,49.437
"World Energy Outlook 2025","Current Policies Scenario","Energy","Total","Road passenger light duty vehicles","EJ","World",2050,54.209
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total","Road passenger light duty vehicles","EJ","World",2035,46.192
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total","Road passenger light duty vehicles","EJ","World",2040,45.139
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total","Road passenger light duty vehicles","EJ","World",2050,45.152
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total","Road passenger light duty vehicles","EJ","World",2035,29.953
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total","Road passenger light duty vehicles","EJ","World",2040,21.05
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total","Road passenger light duty vehicles","EJ","World",2050,15.355
"World Energy Outlook 2025","Historical","Energy","Total","Road freight trucks","EJ","World",2010,22.586
"World Energy Outlook 2025","Historical","Energy","Total","Road freight trucks","EJ","World",2023,29.187
"World Energy Outlook 2025","Historical","Energy","Total","Road freight trucks","EJ","World",2024,29.485
"World Energy Outlook 2025","Current Policies Scenario","Energy","Total","Road freight trucks","EJ","World",2035,35.545
"World Energy Outlook 2025","Current Policies Scenario","Energy","Total","Road freight trucks","EJ","World",2040,37.93
"World Energy Outlook 2025","Current Policies Scenario","Energy","Total","Road freight trucks","EJ","World",2050,42.689
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total","Road freight trucks","EJ","World",2035,35.082
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total","Road freight trucks","EJ","World",2040,37.132
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Total","Road freight trucks","EJ","World",2050,41.166
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total","Road freight trucks","EJ","World",2035,29.498
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total","Road freight trucks","EJ","World",2040,27.275
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Total","Road freight trucks","EJ","World",2050,24.326
"World Energy Outlook 2025","Historical","Energy","Total","Aviation: domestic and international bunkers","EJ","World",2010,10.598
